1	2051
1	2052
1	2052
1	2052
1	2052
1	2052
1	2052
1	2052
1	2052
1	2052
1	2054
1	2054
1	2054
1	2054
1	2054
1	2054
1	2054
1	2054
1	2054
1	2054
1	2054
1	2054
1	2055
1	2055
1	2055
1	2055
1	2055
1	2055
1	2055
1	2055
1	2055
1	2055
1	2055
1	2055
1	2055
1	2057
1	2061
1	2061
1	2061
1	2061
1	2061
1	2062
1	2063
1	2063
1	2063
1	2065
1	2065
1	2066
1	2066
1	2066
1	2067
1	2068
1	2069
1	2070
1	2071
1	2071
1	2071
1	2071
1	2073
1	2073
1	2074
1	2074
1	2075
1	2075
1	2076
1	2076
1	2076
1	2076
1	2076
1	2076
1	2076
1	2076
1	2076
1	2076
1	2076
1	2076
1	2076
1	2076
1	2076
1	2076
1	2082
1	2082
1	2082
1	2082
1	2082
1	2082
1	2084
1	2085
1	2085
1	2086
1	2086
1	2086
1	2086
1	2087
1	2087
1	2087
1	2087
1	2087
1	2087
1	2087
1	2087
1	2087
1	2087
1	2087
1	2087
1	2087
1	2087
1	2087
1	2087
1	2087
1	2087
1	2088
1	2089
1	2090
1	2090
1	2091
1	2091
1	2091
1	2092
1	2092
1	2093
1	2093
1	2093
1	2093
1	2093
1	2093
1	2093
1	2093
1	2093
1	2093
1	2093
1	2093
1	2093
1	2093
1	2093
1	2093
1	2093
1	2093
1	2093
1	2093
1	2093
1	2093
1	2093
1	2093
1	2094
1	2094
1	2094
1	2094
1	2094
1	2094
1	2094
1	2094
1	2094
1	2094
1	2094
1	2094
1	2094
1	2094
1	2094
1	2094
1	2094
1	2094
1	2094
1	2094
1	2094
1	2094
1	2094
1	2094
1	2094
1	2094
1	2094
1	2094
1	2094
1	2094
1	2094
1	2094
1	2094
1	2094
1	2094
1	2095
1	2095
1	2096
1	2096
1	2097
1	2097
1	2097
1	2097
1	2097
1	2098
1	2099
1	2100
1	2100
1	2100
2	2051
2	2051
2	2054
2	2054
2	2057
2	2058
2	2058
2	2061
2	2061
2	2061
2	2061
2	2061
2	2061
2	2061
2	2061
2	2061
2	2061
2	2061
2	2061
2	2061
2	2061
2	2061
2	2061
2	2061
2	2061
2	2061
2	2061
2	2061
2	2061
2	2063
2	2067
2	2068
2	2069
2	2070
2	2071
2	2071
2	2071
2	2072
2	2072
2	2082
2	2082
2	2082
2	2082
2	2087
2	2087
2	2087
2	2087
2	2088
2	2089
2	2090
2	2090
2	2091
2	2092
2	2093
2	2093
2	2093
2	2093
2	2094
2	2094
2	2094
2	2094
2	2094
2	2094
2	2094
2	2094
2	2094
2	2094
2	2094
2	2094
2	2094
2	2094
2	2094
2	2094
2	2094
2	2094
2	2094
2	2094
2	2094
2	2094
2	2094
2	2094
2	2094
2	2095
2	2095
2	2095
2	2095
2	2095
2	2096
2	2096
2	2096
2	2096
2	2096
2	2096
2	2096
2	2096
2	2098
2	2099
2	2100
2	2100
2	2100
3	2051
3	2051
3	2051
3	2051
3	2052
3	2052
3	2052
3	2054
3	2054
3	2055
3	2057
3	2058
3	2061
3	2061
3	2061
3	2061
3	2062
3	2063
3	2064
3	2065
3	2065
3	2065
3	2065
3	2065
3	2065
3	2066
3	2067
3	2067
3	2067
3	2067
3	2068
3	2068
3	2068
3	2069
3	2069
3	2070
3	2071
3	2073
3	2075
3	2075
3	2079
3	2079
3	2082
3	2082
3	2082
3	2082
3	2082
3	2082
3	2082
3	2082
3	2082
3	2082
3	2082
3	2082
3	2082
3	2083
3	2083
3	2083
3	2083
3	2083
3	2084
3	2084
3	2084
3	2084
3	2084
3	2086
3	2086
3	2086
3	2086
3	2087
3	2087
3	2087
3	2087
3	2087
3	2087
3	2087
3	2087
3	2087
3	2087
3	2088
3	2088
3	2088
3	2089
3	2089
3	2089
3	2090
3	2090
3	2090
3	2090
3	2090
3	2090
3	2090
3	2091
3	2091
3	2091
3	2091
3	2092
3	2092
3	2092
3	2092
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2093
3	2094
3	2094
3	2094
3	2094
3	2094
3	2094
3	2094
3	2094
3	2094
3	2094
3	2094
3	2094
3	2094
3	2094
3	2094
3	2094
3	2094
3	2094
3	2094
3	2094
3	2094
3	2094
3	2094
3	2094
3	2094
3	2094
3	2095
3	2097
3	2097
3	2097
3	2097
3	2097
3	2097
3	2097
3	2097
3	2097
3	2097
3	2097
3	2097
3	2097
3	2097
3	2097
3	2097
3	2097
3	2097
3	2097
3	2097
3	2098
3	2098
3	2098
3	2098
3	2098
3	2099
3	2099
3	2099
3	2100
3	2100
4	2061
4	2061
4	2063
4	2069
4	2070
4	2071
4	2082
4	2087
4	2087
4	2090
4	2091
4	2091
4	2094
4	2094
4	2095
4	2097
6	2052
6	2052
6	2052
6	2052
6	2054
6	2055
6	2055
6	2055
6	2055
6	2055
6	2055
6	2061
6	2061
6	2061
6	2061
6	2061
6	2061
6	2061
6	2061
6	2061
6	2061
6	2061
6	2062
6	2062
6	2062
6	2065
6	2065
6	2065
6	2066
6	2066
6	2067
6	2067
6	2067
6	2067
6	2067
6	2067
6	2073
6	2073
6	2074
6	2075
6	2075
6	2075
6	2075
6	2075
6	2075
6	2075
6	2075
6	2075
6	2075
6	2075
6	2075
6	2075
6	2075
6	2075
6	2075
6	2076
6	2076
6	2076
6	2076
6	2076
6	2076
6	2079
6	2079
6	2079
6	2081
6	2084
6	2084
6	2085
6	2085
6	2086
6	2086
6	2087
6	2087
6	2087
6	2087
6	2087
6	2093
6	2093
6	2093
6	2093
6	2093
6	2093
6	2093
6	2093
6	2093
6	2093
6	2093
6	2093
6	2093
6	2093
6	2093
6	2093
6	2093
6	2093
6	2093
6	2093
6	2093
6	2093
6	2093
6	2093
6	2093
6	2093
6	2093
6	2093
6	2093
6	2093
6	2093
6	2093
6	2093
6	2093
6	2093
6	2093
6	2093
6	2093
6	2093
6	2093
6	2093
6	2094
6	2094
6	2094
6	2094
6	2094
6	2094
6	2094
6	2094
6	2094
6	2094
6	2094
6	2094
6	2094
6	2094
6	2094
6	2094
6	2094
6	2095
6	2096
6	2096
6	2096
6	2097
6	2097
6	2097
7	2093
8	2093
9	2093
10	2052
10	2061
10	2061
10	2062
10	2062
10	2067
10	2075
10	2075
10	2075
10	2075
10	2075
10	2076
10	2079
10	2084
10	2085
10	2093
10	2093
10	2093
10	2093
10	2093
10	2093
10	2094
11	2051
11	2051
11	2052
11	2052
11	2052
11	2052
11	2052
11	2052
11	2052
11	2054
11	2054
11	2056
11	2056
11	2057
11	2057
11	2058
11	2058
11	2058
11	2058
11	2058
11	2061
11	2061
11	2061
11	2061
11	2061
11	2061
11	2061
11	2061
11	2061
11	2061
11	2061
11	2061
11	2061
11	2061
11	2061
11	2061
11	2061
11	2061
11	2061
11	2061
11	2061
11	2062
11	2063
11	2063
11	2063
11	2065
11	2065
11	2065
11	2065
11	2065
11	2065
11	2065
11	2065
11	2065
11	2065
11	2065
11	2065
11	2065
11	2066
11	2070
11	2070
11	2070
11	2073
11	2073
11	2073
11	2073
11	2073
11	2074
11	2075
11	2075
11	2075
11	2075
11	2075
11	2075
11	2075
11	2075
11	2075
11	2075
11	2075
11	2075
11	2075
11	2076
11	2079
11	2079
11	2079
11	2079
11	2079
11	2081
11	2082
11	2082
11	2082
11	2082
11	2082
11	2082
11	2082
11	2084
11	2084
11	2084
11	2084
11	2084
11	2084
11	2084
11	2084
11	2084
11	2084
11	2084
11	2084
11	2084
11	2084
11	2084
11	2086
11	2086
11	2086
11	2086
11	2086
11	2086
11	2086
11	2086
11	2086
11	2086
11	2086
11	2086
11	2086
11	2086
11	2087
11	2087
11	2087
11	2087
11	2087
11	2087
11	2087
11	2087
11	2087
11	2087
11	2087
11	2087
11	2087
11	2087
11	2087
11	2087
11	2088
11	2090
11	2090
11	2091
11	2091
11	2091
11	2091
11	2091
11	2092
11	2092
11	2093
11	2093
11	2093
11	2093
11	2093
11	2093
11	2093
11	2093
11	2093
11	2093
11	2093
11	2093
11	2093
11	2093
11	2093
11	2093
11	2093
11	2093
11	2093
11	2093
11	2093
11	2093
11	2093
11	2093
11	2093
11	2093
11	2093
11	2093
11	2093
11	2093
11	2093
11	2093
11	2093
11	2093
11	2093
11	2093
11	2093
11	2093
11	2093
11	2093
11	2093
11	2093
11	2093
11	2093
11	2093
11	2093
11	2093
11	2093
11	2093
11	2093
11	2093
11	2094
11	2094
11	2094
11	2094
11	2094
11	2094
11	2094
11	2094
11	2094
11	2094
11	2094
11	2094
11	2094
11	2094
11	2094
11	2094
11	2094
11	2094
11	2094
11	2094
11	2094
11	2094
11	2094
11	2094
11	2094
11	2094
11	2094
11	2094
11	2095
11	2096
11	2097
11	2097
11	2097
11	2097
11	2097
11	2097
11	2097
11	2098
11	2099
11	2099
13	2051
13	2054
13	2056
13	2061
13	2061
13	2061
13	2064
13	2065
13	2065
13	2065
13	2070
13	2078
13	2078
13	2079
13	2079
13	2084
13	2087
13	2093
13	2093
13	2093
13	2093
13	2093
13	2093
13	2093
13	2093
13	2093
13	2093
13	2093
13	2093
13	2093
13	2094
13	2095
13	2095
13	2097
15	2051
15	2051
15	2051
15	2051
15	2051
15	2051
15	2051
15	2051
15	2051
15	2051
15	2051
15	2051
15	2051
15	2051
15	2051
15	2051
15	2051
15	2051
15	2051
15	2051
15	2051
15	2051
15	2052
15	2052
15	2052
15	2052
15	2052
15	2052
15	2052
15	2052
15	2052
15	2052
15	2052
15	2052
15	2052
15	2052
15	2052
15	2052
15	2052
15	2052
15	2052
15	2052
