657	2501
241	2501
887	2501
15	2501
601	2501
7952	2501
185	2501
116	2501
25	2501
43600	2501
17429	2501
21369	2501
22007	2501
15	2501
23314	2501
247	2501
248	2501
752	2501
20672	2501
586	2501
587	2501
588	2501
185	2501
217	2501
8030	2501
240	2501
3205	2501
3265	2501
4542	2501
23117	2501
2827	2501
219	2501
2422	2501
13080	2501
1744	2501
639	2501
1	2501
2	2501
3	2501
752	2501
14825	2501
15	2501
4752	2501
636	2501
646	2501
24222	2501
24223	2501
71340	2501
1449	2501
46	2501
584	2501
801	2501
1119	2501
1120	2501
1121	2501
399	2501
584	2501
23329	2501
22131	2501
592	2501
217	2501
824	2501
825	2501
60	2501
19479	2501
828	2501
5850	2501
19480	2501
76179	2501
2502	2501
14409	2501
16459	2501
26106	2501
59267	2501
14753	2501
14754	2501
167	2501
3001	2501
823	2501
15570	2501
24418	2501
29249	2501
912	2501
1329	2501
712	2501
674	2501
833	2501
1743	2501
2662	2501
2004	2501
738	2501
11390	2501
7055	2501
791	2501
7056	2501
4030	2501
823	2501
2808	2501
217	2501
199	2501
15044	2501
2534	2501
2808	2501
370	2501
918	2501
5300	2501
116	2501
3	2501
2	2501
241	2501
4400	2501
4741	2501
4742	2501
15	2501
586	2501
2007	2501
330	2501
142	2501
116	2501
15	2501
3448	2501
57783	2501
57784	2501
8030	2501
16451	2501
22722	2501
22723	2501
673	2501
1939	2501
241	2501
887	2501
3899	2501
15044	2501
8045	2501
17429	2501
76315	2501
5073	2501
1844	2501
110	2501
15675	2501
657	2501
14784	2501
15	2501
601	2501
7952	2501
185	2501
217	2501
15044	2501
16449	2501
15	2501
4840	2501
6188	2501
7718	2501
95	2501
15	2501
41186	2501
3753	2501
9550	2501
9551	2501
26515	2501
9552	2501
26516	2501
217	2501
15044	2501
16449	2501
14753	2501
824	2501
3623	2501
3624	2501
3	2501
2	2501
46	2501
17212	2501
32032	2501
185	2501
25	2501
4950	2501
4951	2501
4952	2501
4953	2501
11313	2501
8019	2501
823	2501
24418	2501
76317	2501
15570	2501
592	2501
15044	2501
16449	2501
14753	2501
14754	2501
15	2501
23329	2501
2007	2501
24418	2501
1010	2501
2022	2501
3	2501
2	2501
46	2501
17212	2501
32032	2501
752	2501
23329	2501
2007	2501
12532	2501
29636	2501
6748	2501
5321	2501
1	2501
502	2501
584	2501
801	2501
1312	2501
15	2501
4819	2501
7730	2501
25529	2501
76421	2501
1439	2501
4261	2501
4910	2501
23165	2501
23166	2501
13670	2501
1071	2501
4979	2501
1242	2501
2501	2501
2501	2501
110	2501
111	2501
112	2501
113	2501
15	2501
8621	2501
2795	2501
1182	2501
5483	2501
76422	2501
31436	2501
15	2501
20672	2501
586	2501
76423	2501
42	2501
20	2501
21	2501
22	2501
762	2501
15	2501
3979	2501
46	2501
25545	2501
3543	2501
4347	2501
63874	2501
2024	2501
217	2501
167	2501
15044	2501
8126	2501
167	2501
116	2501
526	2501
3	2501
2	2501
2002	2501
653	2501
11	2501
1844	2501
9911	2501
9912	2501
15	2501
8030	2501
370	2501
121	2501
1001	2501
1002	2501
1003	2501
1004	2501
1005	2501
5427	2501
13580	2501
20	2501
21	2501
22	2501
6033	2501
46476	2501
1232	2501
4734	2501
15	2501
217	2501
15044	2501
16449	2501
32398	2501
349	2501
621	2501
15	2501
603	2501
759	2501
502	2501
14409	2501
4136	2501
17426	2501
46	2501
23329	2501
241	2501
370	2501
4010	2501
2499	2501
86	2501
601	2501
46	2501
1939	2501
241	2501
887	2501
15	2501
10622	2501
4012	2501
217	2501
60262	2501
71595	2501
52935	2501
10851	2501
71596	2501
71597	2501
75445	2501
52032	2501
11154	2501
76424	2501
27791	2501
485	2501
219	2501
4214	2501
639	2501
3753	2501
23504	2501
3	2501
2	2501
185	2501
2592	2501
752	2501
76425	2501
5189	2501
15	2501
584	2501
1373	2501
16545	2501
16546	2501
2	2501
17657	2501
14647	2501
217	2501
15044	2501
16449	2501
1322	2501
13734	2501
277	2501
19158	2501
3265	2501
19157	2501
792	2501
15054	2501
1002	2501
1359	2501
447	2501
448	2501
1002	2501
30201	2501
1624	2501
780	2501
3438	2501
744	2501
1002	2501
2893	2501
568	2501
16556	2501
23	2501
14916	2501
116	2501
15	2501
5340	2501
703	2501
46	2501
3316	2501
17657	2501
2	2501
7805	2501
4475	2501
480	2501
4397	2501
640	2501
641	2501
20684	2501
3	2501
2	2501
5047	2501
131	2501
217	2501
9837	2501
4431	2501
16576	2501
592	2501
20684	2501
15044	2501
16449	2501
14753	2501
14754	2501
7578	2501
732	2501
14409	2501
16459	2501
19154	2501
46	2501
235	2501
13839	2501
235	2501
778	2501
235	2501
586	2501
16452	2501
15	2501
1197	2501
4146	2501
116	2501
217	2501
15057	2501
15058	2501
15059	2501
1052	2501
1230	2501
16507	2501
12054	2501
6	2501
15044	2501
16449	2501
14941	2501
20684	2501
15669	2501
3	2501
2	2501
752	2501
17657	2501
2	2501
249	2501
45177	2501
76181	2501
185	2501
116	2501
16453	2501
14409	2501
20687	2501
9045	2501
14308	2501
20688	2501
9532	2501
16453	2501
905	2501
179	2501
185	2501
20689	2501
6279	2501
377	2501
919	2501
2696	2501
2665	2501
20664	2501
20665	2501
1254	2501
14001	2501
20662	2501
116	2501
16453	2501
14409	2501
15	2501
19048	2501
131	2501
6866	2501
6	2501
584	2501
1373	2501
16545	2501
16546	2501
11292	2501
12054	2501
6	2501
15044	2501
16449	2501
4734	2501
17609	2501
108	2501
3551	2501
6	2501
8757	2501
20736	2501
15044	2501
16449	2501
7546	2501
20919	2501
585	2501
116	2501
241	2501
370	2501
4398	2501
16484	2501
1026	2501
108	2501
12054	2501
6	2501
116	2501
1317	2501
29	2501
12892	2501
185	2501
3	2501
2	2501
4452	2501
1196	2501
669	2501
673	2501
12054	2501
6	2501
15044	2501
4576	2501
836	2501
5065	2501
5066	2501
574	2501
1599	2501
240	2501
46	2501
1029	2501
116	2501
25	2501
15570	2501
370	2501
1592	2501
15	2501
586	2501
12054	2501
6	2501
16456	2501
217	2501
15570	2501
4480	2501
15570	2501
586	2501
2007	2501
3	2501
2	2501
644	2501
116	2501
4398	2501
15	2501
15044	2501
8045	2501
14755	2501
14756	2501
2501	2501
2501	2501
3093	2501
435	2501
1	2501
46	2501
502	2501
15	2501
2443	2501
2699	2501
6503	2501
14409	2501
4136	2501
17426	2501
44484	2501
17421	2501
76270	2501
2519	2501
1	2501
11	2501
3846	2501
4213	2501
14409	2501
4136	2501
17426	2501
17448	2501
6885	2501
334	2501
4400	2501
4741	2501
4742	2501
15	2501
554	2501
9685	2501
1	2501
636	2501
24221	2501
646	2501
24222	2501
24223	2501
19748	2501
724	2501
71340	2501
1449	2501
46	2501
584	2501
801	2501
1119	2501
1120	2501
1121	2501
12639	2501
2443	2501
4769	2501
435	2501
1	2501
502	2501
46	2501
584	2501
801	2501
15	2501
3466	2501
30885	2501
9676	2501
20988	2501
644	2501
592	2501
3899	2501
4735	2501
640	2501
641	2501
642	2501
643	2501
13547	2501
14825	2501
3	2501
2	2501
752	2501
1150	2501
180	2501
29	2501
3795	2501
1226	2501
1019	2501
318	2501
8735	2501
3125	2501
833	2501
14751	2501
58951	2501
636	2501
185	2501
3763	2501
752	2501
3	2501
2	2501
